,AMT,AMT,AMT,AMT,AMT,CCI,CCI,CCI,CCI,CCI,EQIX,EQIX,EQIX,EQIX,EQIX,PLD,PLD,PLD,PLD,PLD,PSA,PSA,PSA,PSA,PSA
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-19 00:00:00-04:00,253.23,253.58,244.86,245.23,2374995.0,167.13,167.41,162.28,162.68,2386870.0,794.63,794.63,774.23,778.72,249421.0,103.75,104.05,101.47,101.73,4081224.0,201.76,201.76,196.47,197.57,1066686.0
2020-08-20 00:00:00-04:00,245.0,248.96,243.39,247.58,1756295.0,160.0,163.75,160.0,162.87,2296446.0,776.62,788.09,776.62,784.88,170281.0,101.53,103.44,101.25,102.7,2488436.0,197.16,203.42,197.06,203.33,906870.0
2020-08-21 00:00:00-04:00,249.69,249.98,245.44,249.39,1739226.0,163.5,163.62,161.43,163.21,1943377.0,787.71,787.71,774.625,782.17,222077.0,103.54,103.6196,101.85,103.04,2320944.0,204.35,206.71,202.96,206.55,1193912.0
2020-08-24 00:00:00-04:00,245.0,245.45,242.175,245.44,1770792.0,160.6721,161.11,159.0,161.08,1538139.0,771.93,775.97,763.13,772.62,204549.0,101.04,102.03,100.42,102.01,2436238.0,204.26,206.57,203.92,206.56,663304.0
2020-08-25 00:00:00-04:00,246.3,247.18,243.52,246.41,1793666.0,161.06,161.6,159.69,160.69,2501669.0,776.32,782.06,771.48,778.74,134460.0,102.51,102.6,100.947,101.97,4105217.0,206.59,206.81,204.58,206.76,701920.0
2020-08-26 00:00:00-04:00,245.65,247.1,243.75,247.02,2169545.0,160.0,161.42,158.89,160.96,3086956.0,781.57,782.5,770.385,782.0,251998.0,101.71,101.96,100.3,101.03,4715578.0,205.97,208.69,204.2,208.55,1005517.0
2020-08-27 00:00:00-04:00,247.4,249.1,246.04,247.9,2426610.0,161.5,163.61,161.38,163.41,3063748.0,787.03,795.495,783.0,789.88,240508.0,101.67,102.676,101.4,101.9,3289106.0,209.2,212.43,208.81,211.27,860621.0
2020-08-28 00:00:00-04:00,248.77,249.73,245.41,249.71,1802438.0,163.3,164.04,161.7,163.72,2452235.0,788.28,788.28,778.13,786.87,225126.0,102.63,102.63,101.22,102.48,2892512.0,211.97,213.65,209.03,213.44,939496.0
2020-08-31 00:00:00-04:00,249.0,250.12,247.49,249.03,1659307.0,163.11,164.03,162.53,163.22,1826447.0,788.0,796.385,787.525,789.04,239248.0,102.44,102.68,100.88,101.83,3319593.0,212.9,214.65,211.52,212.29,1347070.0
2020-09-01 00:00:00-04:00,248.44,249.75,246.63,248.03,1868940.0,162.51,163.0411,160.36,162.09,1989330.0,790.16,793.0,773.54,789.35,255037.0,101.74,101.885,100.76,101.51,2821464.0,211.67,213.61,208.1925,213.47,793542.0
2020-09-02 00:00:00-04:00,247.71,257.285,247.03,256.36,2880412.0,161.16,166.72,160.51,166.1,2766994.0,787.0,801.98,776.64,799.61,362257.0,101.51,104.66,100.91,104.56,3724182.0,212.27,214.29,210.3,214.16,1548660.0
2020-09-03 00:00:00-04:00,255.56,256.76,249.235,252.32,3027892.0,166.36,166.82,160.58,161.78,2805582.0,789.63,793.43,754.71,763.0,375076.0,104.35,104.66,100.61,101.6,3874232.0,214.92,218.7,211.76,212.93,1724480.0
2020-09-04 00:00:00-04:00,251.3,256.2243,246.8322,249.99,3244877.0,161.28,162.27,157.0045,160.59,3356379.0,762.05,767.4,737.865,752.03,331941.0,101.52,102.4,98.1886,100.69,3244693.0,213.47,215.88,209.47,212.13,893269.0
2020-09-08 00:00:00-04:00,248.72,249.63,243.1,246.97,2368400.0,159.81,161.44,157.62,158.46,4814611.0,743.595,753.44,738.08,741.05,246829.0,100.07,100.26,98.31,98.82,4328077.0,212.27,215.2,209.53,213.95,1384847.0
2020-09-09 00:00:00-04:00,250.62,255.285,249.46,252.42,3749382.0,159.91,163.53,159.7401,161.29,2969435.0,749.0,760.88,746.535,753.14,242677.0,99.96,101.58,99.73,100.97,4337102.0,215.83,222.05,215.54,216.73,1403336.0
2020-09-10 00:00:00-04:00,248.1422,251.69,247.54,248.38,1642110.0,159.58,160.97,158.65,158.76,2540080.0,744.43,753.81,742.0,742.11,174104.0,100.78,101.6,99.82,99.94,2240318.0,215.97,219.51,214.85,218.13,1119884.0
2020-09-11 00:00:00-04:00,249.78,252.56,248.23,249.79,1839386.0,159.38,160.3,157.76,158.61,2203164.0,747.11,750.76,737.97,747.22,160788.0,100.43,100.94,99.17,100.17,2518751.0,218.82,222.37,217.86,220.53,976269.0
2020-09-14 00:00:00-04:00,251.11,255.69,250.93,253.9,2110564.0,158.24,160.86,158.22,160.17,1799374.0,751.69,761.18,747.0,756.32,167387.0,100.92,102.85,100.75,101.95,2198142.0,219.92,225.45,218.82,224.61,1028425.0
2020-09-15 00:00:00-04:00,255.61,265.22,255.57,263.76,1939698.0,160.31,165.1,160.31,163.54,1068162.0,759.07,773.305,759.07,768.45,168542.0,102.2,103.58,102.13,102.7,1165728.0,225.0,226.6,220.76,220.91,559423.0
2020-09-16 00:00:00-04:00,265.0,268.66,262.795,263.29,1725553.0,164.94,167.78,164.1601,166.17,1278341.0,778.81,783.39,766.53,767.57,195294.0,102.87,103.26,101.97,102.1,1225827.0,222.385,226.31,221.55,224.51,499177.0
2020-09-17 00:00:00-04:00,259.62,260.4,248.94,250.74,1802590.0,164.3,165.545,161.39,162.65,1080259.0,763.5,766.52,744.725,755.82,215005.0,100.89,102.18,99.97,101.09,1208451.0,223.01,226.11,220.1,222.46,433198.0
2020-09-18 00:00:00-04:00,248.67,251.26,243.81,245.49,2555322.0,162.62,162.62,158.92,159.68,1506521.0,754.74,757.84,746.67,751.85,264099.0,101.29,102.03,98.7,99.51,2708746.0,220.45,222.21,219.04,220.85,783879.0
2020-09-21 00:00:00-04:00,243.755,244.42,238.29,241.1,2052234.0,159.01,159.495,156.07,157.57,1543917.0,750.0,751.32,730.01,746.29,281606.0,98.12,98.4,95.89,96.55,2250425.0,222.49,223.0,214.48,216.29,771984.0
2020-09-22 00:00:00-04:00,241.99,244.85,240.2,241.9,1361567.0,157.6,160.89,157.06,159.94,1401734.0,742.58,756.33,742.58,749.21,257357.0,96.61,99.99,96.61,99.19,2130893.0,216.29,220.25,216.29,219.3,540496.0
2020-09-23 00:00:00-04:00,242.23,242.23,235.07,235.68,1932266.0,158.99,158.99,155.01,155.61,1832116.0,729.3902,754.12,729.3902,729.81,228841.0,98.96,99.2,94.85,95.31,1733312.0,218.57,218.74,212.57,212.82,592087.0
2020-09-24 00:00:00-04:00,236.3,240.13,235.1,236.18,1958883.0,156.53,159.26,155.65,157.4,1869592.0,734.27,744.83,730.69,733.52,291289.0,95.3,97.08,94.8,95.35,1860125.0,213.77,217.69,213.52,214.64,455082.0
2020-09-25 00:00:00-04:00,235.0,240.67,234.97,239.81,2303471.0,156.1238,161.86,156.1238,161.71,1510529.0,732.62,751.68,731.94,751.68,171712.0,95.01,97.69,94.76,97.67,1201931.0,212.91,218.59,212.48,218.59,472467.0
2020-09-28 00:00:00-04:00,243.07,244.42,238.41,240.26,2028683.0,163.86,164.75,161.83,163.59,1387156.0,766.97,771.425,760.485,765.2,258890.0,99.13,100.2,98.37,100.04,1553127.0,220.83,223.101,219.79,221.13,496443.0
2020-09-29 00:00:00-04:00,241.21,242.0,239.12,240.14,3603311.0,163.21,164.5,162.3845,164.21,2032039.0,764.81,768.6,760.4204,762.82,231348.0,99.58,100.45,99.0008,99.63,2800591.0,221.15,222.9,218.47,220.91,956315.0
2020-09-30 00:00:00-04:00,241.93,243.58,239.69,241.71,4642422.0,164.8,167.0,164.35,166.39,3269645.0,767.57,770.16,752.675,759.14,248899.0,100.21,101.54,98.76,100.59,4091391.0,222.16,223.48,219.21,222.64,1024023.0
2020-10-01 00:00:00-04:00,242.19,245.0,239.96,241.98,3682629.0,166.75,168.3,165.0,167.85,2342240.0,764.26,771.61,756.02,768.36,272748.0,100.93,102.37,99.56,102.16,3526244.0,222.71,226.32,222.01,226.26,1256553.0
2020-10-02 00:00:00-04:00,240.07,243.91,238.99,243.34,2260428.0,166.91,169.3,166.1,168.65,1878337.0,764.38,779.81,760.34,778.0,200266.0,101.0,104.74,100.5,104.22,3883377.0,224.57,231.96,222.77,230.9,962480.0
2020-10-05 00:00:00-04:00,243.25,243.64,237.89,243.33,3620604.0,168.62,169.0,165.28,168.66,1953505.0,777.79,788.27,762.81,788.27,229624.0,105.0,105.72,103.43,105.19,3162398.0,231.8,232.64,226.6,232.15,733131.0
2020-10-06 00:00:00-04:00,243.91,244.41,240.16,240.88,2427274.0,168.75,168.75,164.44,165.09,2844272.0,786.0,796.94,775.0,789.84,233312.0,105.28,105.67,103.55,104.48,2595053.0,229.26,230.65,225.6797,228.12,1162596.0
